checkpoint_path,status,updated_at,checkpoint_type,branch,ssl_objective,segment_ssl_method,base_seed,effective_seed,fold_index,test_subject_id,excluded_subject_id,ssl_data_scope,historical_unlabeled_pretraining,segment_feature_kind,supervised_feature_kind,encoder_kind,embedding_dim,dropout,projection_dim,pretrain_epochs,pretrain_lr,batch_size,feature_mask_prob,noise_std,lambda_latent,lambda_local,n_ssl_segments,source_feature_manifest_hash,graph_smoothness_weight,qeeg_auxiliary_enabled,lambda_qeeg,qeeg_feature_name,qeeg_scaler_hash,qeeg_fit_subject_ids,data_scope,seed
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed4_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-28T05:29:57.990349+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,4,13,9,sub15,sub15,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8048,e5557287012725db67daa9966b2108cbfc4dc28cf8dce6a4c5fb4fbbd1e1adf9,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-28T07:30:27.419085+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,42,0,sub01,sub01,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8025,a9c4ddbe9107db6001a9aeab66546ef1352d258adfba4203b258a9ec245f9ab3,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-28T07:32:55.461163+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,43,1,sub05,sub05,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,644a11006534e1c244d69a88306652bab11a563d75cb1ff3a8ba2d380040c944,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-28T07:55:13.291789+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,52,10,sub16,sub16,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8044,b3fa027035ebd038e0f83572e6fb5adf4c7020aec8f2e893cbea8cf665682898,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-28T07:57:40.723763+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,53,11,sub17,sub17,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8028,ee93f42d7e17201e13d7b8b1555e0f84ba1d3a29a53d07bc92ebd5d5318fa2c6,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-28T08:00:08.780198+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,54,12,sub18,sub18,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8062,bac59d775c21a6d1b3fb555e81ec88d87e4d9fd6ee6582592c4c5c9ad3d0b2cc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-28T08:02:37.814937+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,55,13,sub20,sub20,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8084,ce48ee398e2fbdaadb9033ba6f44649bd429dac16ba51bae3d59b3f475f6c159,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-28T08:05:06.337947+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,56,14,sub22,sub22,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8074,8a0f1104fb3f4d492152208fa8ec34309c9ef38027a3a2fc3dbf4bda152e163c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-28T08:07:35.336637+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,57,15,sub24,sub24,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8059,c2e69470656b724634b40e2eeb5acb6045957048dd0f672cfd21c20d35f9412d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold16_test_sub27_emb32_pre20_all-patient.pt,saved,2026-05-28T08:10:03.044220+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,58,16,sub27,sub27,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8018,d89260eb1cee74fc2169c14dcccf251642f93a15ea042e295072cdc25630c71b,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold17_test_sub28_emb32_pre20_all-patient.pt,saved,2026-05-28T08:12:30.723251+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,59,17,sub28,sub28,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8038,6f637118d994bea81f0a49f5229aaab64f89c91c73f85f2a52042234502cbc2d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold18_test_sub29_emb32_pre20_all-patient.pt,saved,2026-05-28T08:15:00.605468+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,60,18,sub29,sub29,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8097,d867b252a4336a04acb42174792b551efcda4b375a09b1e53a984b601f62f2a8,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold02_test_sub07_emb32_pre20_all-patient.pt,saved,2026-05-28T07:35:24.504630+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,44,2,sub07,sub07,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,4ba14b2fb1ee53ab5cd522f0c22e9a2c86301bdb281a5bb758a5d9744712ab2a,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-28T07:37:53.063995+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,45,3,sub08,sub08,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8053,c2a02cf6471c3a4f6bde3ab343c291a67853cac3b915bed36cdbc067bee06968,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold04_test_sub09_emb32_pre20_all-patient.pt,saved,2026-05-28T07:40:22.881605+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,46,4,sub09,sub09,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8114,7dcd4ef129151066d86b6292b048df6875d6455b0b6a6879f79a78339f4a3032,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold05_test_sub10_emb32_pre20_all-patient.pt,saved,2026-05-28T07:42:51.194566+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,47,5,sub10,sub10,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8081,a2a4809307d2624c7139baa99b8637d277550739ae72749a09106e11699b6e2d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold06_test_sub11_emb32_pre20_all-patient.pt,saved,2026-05-28T07:45:20.206364+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,48,6,sub11,sub11,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8078,e9ae05e8fe3aad3396e3d416a22f8fe0151a9f0f56b57a1fbd7c19ffe1a0a8bd,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold07_test_sub13_emb32_pre20_all-patient.pt,saved,2026-05-28T07:47:48.890394+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,49,7,sub13,sub13,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8093,7dd35e62a5c334ee711acd297f3655b3b2dd39192baca167918c29f0c7b97e55,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold08_test_sub14_emb32_pre20_all-patient.pt,saved,2026-05-28T07:50:17.425475+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,50,8,sub14,sub14,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8088,38f5ac9a41fe247baace95b9af012012a8ce8efc7f712d12d66f41e91a3c8cb7,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed42_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-28T07:52:45.706107+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,42,51,9,sub15,sub15,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8048,e5557287012725db67daa9966b2108cbfc4dc28cf8dce6a4c5fb4fbbd1e1adf9,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-28T05:55:05.315335+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,5,0,sub01,sub01,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8025,a9c4ddbe9107db6001a9aeab66546ef1352d258adfba4203b258a9ec245f9ab3,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-28T05:57:35.174993+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,6,1,sub05,sub05,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,644a11006534e1c244d69a88306652bab11a563d75cb1ff3a8ba2d380040c944,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-28T06:19:56.905924+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,15,10,sub16,sub16,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8044,b3fa027035ebd038e0f83572e6fb5adf4c7020aec8f2e893cbea8cf665682898,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-28T06:22:25.527274+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,16,11,sub17,sub17,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8028,ee93f42d7e17201e13d7b8b1555e0f84ba1d3a29a53d07bc92ebd5d5318fa2c6,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-28T06:24:54.665946+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,17,12,sub18,sub18,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8062,bac59d775c21a6d1b3fb555e81ec88d87e4d9fd6ee6582592c4c5c9ad3d0b2cc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-28T06:27:23.631619+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,18,13,sub20,sub20,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8084,ce48ee398e2fbdaadb9033ba6f44649bd429dac16ba51bae3d59b3f475f6c159,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-28T06:29:53.300310+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,19,14,sub22,sub22,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8074,8a0f1104fb3f4d492152208fa8ec34309c9ef38027a3a2fc3dbf4bda152e163c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-28T06:32:22.301329+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,20,15,sub24,sub24,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8059,c2e69470656b724634b40e2eeb5acb6045957048dd0f672cfd21c20d35f9412d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold16_test_sub27_emb32_pre20_all-patient.pt,saved,2026-05-28T06:34:50.737603+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,21,16,sub27,sub27,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8018,d89260eb1cee74fc2169c14dcccf251642f93a15ea042e295072cdc25630c71b,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold17_test_sub28_emb32_pre20_all-patient.pt,saved,2026-05-28T06:37:20.353282+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,22,17,sub28,sub28,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8038,6f637118d994bea81f0a49f5229aaab64f89c91c73f85f2a52042234502cbc2d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold18_test_sub29_emb32_pre20_all-patient.pt,saved,2026-05-28T06:39:49.295867+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,23,18,sub29,sub29,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8097,d867b252a4336a04acb42174792b551efcda4b375a09b1e53a984b601f62f2a8,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold02_test_sub07_emb32_pre20_all-patient.pt,saved,2026-05-28T06:00:03.283177+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,7,2,sub07,sub07,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,4ba14b2fb1ee53ab5cd522f0c22e9a2c86301bdb281a5bb758a5d9744712ab2a,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-28T06:02:32.172328+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,8,3,sub08,sub08,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8053,c2a02cf6471c3a4f6bde3ab343c291a67853cac3b915bed36cdbc067bee06968,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold04_test_sub09_emb32_pre20_all-patient.pt,saved,2026-05-28T06:05:01.416123+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,9,4,sub09,sub09,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8114,7dcd4ef129151066d86b6292b048df6875d6455b0b6a6879f79a78339f4a3032,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold05_test_sub10_emb32_pre20_all-patient.pt,saved,2026-05-28T06:07:31.028131+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,10,5,sub10,sub10,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8081,a2a4809307d2624c7139baa99b8637d277550739ae72749a09106e11699b6e2d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold06_test_sub11_emb32_pre20_all-patient.pt,saved,2026-05-28T06:09:59.573698+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,11,6,sub11,sub11,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8078,e9ae05e8fe3aad3396e3d416a22f8fe0151a9f0f56b57a1fbd7c19ffe1a0a8bd,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold07_test_sub13_emb32_pre20_all-patient.pt,saved,2026-05-28T06:12:29.757996+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,12,7,sub13,sub13,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8093,7dd35e62a5c334ee711acd297f3655b3b2dd39192baca167918c29f0c7b97e55,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold08_test_sub14_emb32_pre20_all-patient.pt,saved,2026-05-28T06:14:58.859440+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,13,8,sub14,sub14,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8088,38f5ac9a41fe247baace95b9af012012a8ce8efc7f712d12d66f41e91a3c8cb7,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed5_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-28T06:17:27.707374+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,5,14,9,sub15,sub15,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8048,e5557287012725db67daa9966b2108cbfc4dc28cf8dce6a4c5fb4fbbd1e1adf9,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-27T22:27:47.911833+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,7,0,sub01,sub01,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8025,a9c4ddbe9107db6001a9aeab66546ef1352d258adfba4203b258a9ec245f9ab3,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-27T22:29:50.360638+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,8,1,sub05,sub05,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,644a11006534e1c244d69a88306652bab11a563d75cb1ff3a8ba2d380040c944,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-27T22:48:23.932310+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,17,10,sub16,sub16,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8044,b3fa027035ebd038e0f83572e6fb5adf4c7020aec8f2e893cbea8cf665682898,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-27T22:50:25.808413+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,18,11,sub17,sub17,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8028,ee93f42d7e17201e13d7b8b1555e0f84ba1d3a29a53d07bc92ebd5d5318fa2c6,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-27T22:52:30.613340+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,19,12,sub18,sub18,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8062,bac59d775c21a6d1b3fb555e81ec88d87e4d9fd6ee6582592c4c5c9ad3d0b2cc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-27T22:54:35.793064+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,20,13,sub20,sub20,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8084,ce48ee398e2fbdaadb9033ba6f44649bd429dac16ba51bae3d59b3f475f6c159,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-27T22:56:38.819622+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,21,14,sub22,sub22,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8074,8a0f1104fb3f4d492152208fa8ec34309c9ef38027a3a2fc3dbf4bda152e163c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-27T22:58:43.000661+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,22,15,sub24,sub24,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8059,c2e69470656b724634b40e2eeb5acb6045957048dd0f672cfd21c20d35f9412d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold16_test_sub27_emb32_pre20_all-patient.pt,saved,2026-05-27T23:00:46.773588+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,23,16,sub27,sub27,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8018,d89260eb1cee74fc2169c14dcccf251642f93a15ea042e295072cdc25630c71b,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold17_test_sub28_emb32_pre20_all-patient.pt,saved,2026-05-27T23:02:49.042103+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,24,17,sub28,sub28,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8038,6f637118d994bea81f0a49f5229aaab64f89c91c73f85f2a52042234502cbc2d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold18_test_sub29_emb32_pre20_all-patient.pt,saved,2026-05-27T23:04:54.151542+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,25,18,sub29,sub29,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8097,d867b252a4336a04acb42174792b551efcda4b375a09b1e53a984b601f62f2a8,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold02_test_sub07_emb32_pre20_all-patient.pt,saved,2026-05-27T22:31:54.038077+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,9,2,sub07,sub07,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8026,4ba14b2fb1ee53ab5cd522f0c22e9a2c86301bdb281a5bb758a5d9744712ab2a,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_wpli_seed7_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-27T22:33:57.554604+00:00,segment_ssl_encoder,wpli,barlow,segment_barlow,7,10,3,sub08,sub08,all-patient,True,fc-wpli,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,8053,c2a02cf6471c3a4f6bde3ab343c291a67853cac3b915bed36cdbc067bee06968,,,,,,,,
